asset_id,symbol,name_cn,asset_type,subtype,exchange_code,exchange_name,country,currency,contract_month_rule,contract_rule_code,contract_rule_desc_cn,contract_rule_params,listed_contract_count_rule,expiry_rule,expiry_rule_code,last_trading_day_rule,delivery_day_rule,exercise_rule,exercise_type,settlement_type,contract_multiplier,contract_unit,tick_size,quote_unit,price_limit_rule,margin_rule,trading_hours,night_trading,position_limit_rule,delivery_rule,rule_parseable,data_source_1,data_source_2,source_status,update_date,notes,observed_delivery_months,sample_last_ddate,official_source_name,official_source_url,review_status,review_notes,akshare_update_time,special_review_flag,special_review_reason,final_rule_status,static_rule_missing_fields
FUT_INE_SC,SC,原油,FUTURE,COMMODITY_FUTURE,INE,上海国际能源交易中心,CN,CNY,最近1-12个月为连续月份以及随后八个季月,CONTINUOUS_12_PLUS_EIGHT_QUARTER,最近1-12个月为连续月份以及随后八个季月,continuous=12;quarter=8,最近1-12个月为连续月份以及随后八个季月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,交割月份前第一月的最后一个交易日；上海国际能源交易中心有权根据国家法定节假日调整最后交易日,最后交易日后连续五个交易日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,1000,1000桶/手,0.1元（人民币）/桶,元（人民币）/桶 （交易报价为不含税价格）,不超过上一交易日结算价±4%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00 - 11:30，下午1:30 - 3:00以及上海国际能源交易中心规定的其他交易时间。,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20290307,上海国际能源交易中心官网,https://www.shfe.com.cn/products/futures/energyandchemical/sc_f/standard_ag_f/202312/t20231205_331279.html,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,
FUT_INE_SCTAS,SCTAS,原油,FUTURE,COMMODITY_FUTURE,INE,上海国际能源交易中心,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,TODO,桶,TODO,人民币元/桶,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,"每周一至周五的开市集合竞价阶段, 21:00 - 02:30（+1）,9:00 - 11:30",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review,"1,2,3,4,5,6,7,8,9,10,11,12",,,,,,,Y,SPECIAL_OR_INACTIVE_OR_NON_STANDARD_CONTRACT_NEED_REVIEW,SPECIAL_OR_INACTIVE_NEED_REVIEW,tick_size;last_trading_day_rule;settlement_type;delivery_rule
FUT_SHFE_AD,AD,铸造铝合金,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,10,吨,5.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.1; margin_rate_short=0.1; update_time=2026-05-22 12:38:28,"上午9:00-11:30,下午13:30-15:00,下午21:00-次日1:00(夜盘)",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_SHFE_AG,AG,沪银,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,15,15千克/手,1元/千克,元（人民币）/千克,上一交易日结算价±3%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/ferrousandpreciousmetal/ag_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_AL,AL,沪铝,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,5,5吨/手,5元/吨,元（人民币）/吨,上一交易日结算价±3%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/nonferrousmetal/al_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_AO,AO,氧化铝,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,20,20吨/手,1元/吨,元（人民币）/吨,上一交易日结算价±4%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/nonferrousmetal/ao_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_AU,AU,沪金,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,最近三个连续月份的合约以及最近13个月以内的双月合约,CHECK,最近三个连续月份的合约以及最近13个月以内的双月合约,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后第一个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,1000,1000克/手,0.02元/克,元（人民币）/克,上一交易日结算价±3%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270616,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/ferrousandpreciousmetal/au_f/standard_au_f/202312/t20231205_316957.html,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_BR,BR,丁二烯橡胶,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,5,5吨/手,5元/吨,元（人民币）/吨,上一交易日结算价±5%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/energyandchemical/br_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_BU,BU,沥青,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,最近1～12个月为连续月份以及随后四个季月,CHECK,最近1～12个月为连续月份以及随后四个季月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,10,10吨/手,1元/吨,元（人民币）/吨,上一交易日结算价±3%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00～11:30，下午1:30～3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20280317,上海期货交易所官网,https://www.shfe.com.cn/products/futures/energyandchemical/bu_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_CU,CU,沪铜,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,5,5吨/手,10元/吨,元（人民币）/吨,上一交易日结算价±3%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/nonferrousmetal/cu_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
