asset_id,symbol,name_cn,asset_type,subtype,exchange_code,exchange_name,country,currency,contract_month_rule,contract_rule_code,contract_rule_desc_cn,contract_rule_params,listed_contract_count_rule,expiry_rule,expiry_rule_code,last_trading_day_rule,delivery_day_rule,exercise_rule,exercise_type,settlement_type,contract_multiplier,contract_unit,tick_size,quote_unit,price_limit_rule,margin_rule,trading_hours,night_trading,position_limit_rule,delivery_rule,rule_parseable,data_source_1,data_source_2,source_status,update_date,notes,observed_delivery_months,sample_last_ddate,official_source_name,official_source_url,review_status,review_notes,akshare_update_time,special_review_flag,special_review_reason,final_rule_status,static_rule_missing_fields
FUT_SHFE_FU,FU,燃油,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份前一月份的最后一个交易日；交易所可以根据国家法定节假日调整最后交易日。,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,10,10吨/手,1元/吨,元（人民币）/吨（交易报价为不含税价格）,上一交易日结算价±5%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00～11:30，下午1:30～3:00和交易所规定的其他交易时间。,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270511,上海期货交易所官网,https://www.shfe.com.cn/products/futures/energyandchemical/fu_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_HC,HC,热轧卷板,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,10,10吨/手,1元/吨,元（人民币）/吨,上一交易日结算价±3%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/ferrousandpreciousmetal/hc_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_NI,NI,沪镍,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,1,1吨/手,10元/吨,元（人民币）/吨,上一交易日结算价±4%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/nonferrousmetal/ni_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_OP,OP,双胶纸,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,40,吨,2.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.09; margin_rate_short=0.09; update_time=2026-05-22 12:38:28,"上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_SHFE_PB,PB,沪铅,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,5,5吨/手,5元/吨,元（人民币）/吨,上一交易日结算价±4%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/nonferrousmetal/pb_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_RB,RB,螺纹钢,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,10,10吨/手,1元/吨,元（人民币）/吨,上一交易日结算价±3%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/ferrousandpreciousmetal/rb_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_RU,RU,橡胶,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1、3、4、5、6、7、8、9、10、11月,CHECK,1、3、4、5、6、7、8、9、10、11月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,10,10吨/手,5元/吨,元（人民币）/吨,上一交易日结算价±3%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00～11:30，下午1:30～3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/energyandchemical/ru_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_SN,SN,沪锡,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,1,1吨/手,10元/吨,元（人民币）/吨,上一交易日结算价±4%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/nonferrousmetal/sn_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_SP,SP,纸浆,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,10,10吨/手,2元/吨,元（人民币）/吨,上一交易日结算价±3%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00～11:30，下午1:30～3:00和交易所规定的其他交易时间。,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/energyandchemical/sp_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_SS,SS,不锈钢,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,5,5吨/手,5元/吨,元（人民币）/吨,上一交易日结算价±4%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/ferrousandpreciousmetal/ss_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_WR,WR,线材,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,10,10吨/手,1元/吨,元（人民币）/吨,上一交易日结算价±5%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/ferrousandpreciousmetal/wr_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_SHFE_ZN,ZN,沪锌,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1～12月,CHECK,1～12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,合约月份的15日（遇国家法定节假日顺延，春节月份等最后交易日交易所可另行调整并通知）,最后交易日后连续二个工作日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,5,5吨/手,5元/吨,元（人民币）/吨,上一交易日结算价±4%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30 ，下午1:30－3:00和交易所规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,上海期货交易所官网,https://www.shfe.com.cn/products/futures/metal/nonferrousmetal/zn_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
