asset_id,symbol,name_cn,asset_type,subtype,exchange_code,exchange_name,country,currency,contract_month_rule,contract_rule_code,contract_rule_desc_cn,contract_rule_params,listed_contract_count_rule,expiry_rule,expiry_rule_code,last_trading_day_rule,delivery_day_rule,exercise_rule,exercise_type,settlement_type,contract_multiplier,contract_unit,tick_size,quote_unit,price_limit_rule,margin_rule,trading_hours,night_trading,position_limit_rule,delivery_rule,rule_parseable,data_source_1,data_source_2,data_source_3,source_status,update_date,notes,underlying_asset_id,underlying_symbol,underlying_group
OPT_CZCE_RM,RM,菜粕期权,OPTION,COMMODITY_OPTION,CZCE,郑州商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,10.0,10.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_CZCE_RM,RM,RAPESEED_MEAL
OPT_CZCE_SA,SA,纯碱期权,OPTION,COMMODITY_OPTION,CZCE,郑州商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,20.0,20.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_CZCE_SA,SA,SODA_ASH
OPT_CZCE_SF,SF,硅铁期权,OPTION,COMMODITY_OPTION,CZCE,郑州商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,5.0,5.0,1,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_CZCE_SF,SF,FERROSILICON
OPT_CZCE_SH,SH,烧碱期权,OPTION,COMMODITY_OPTION,CZCE,郑州商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,30.0,30.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_CZCE_SH,SH,CAUSTIC_SODA
OPT_CZCE_SM,SM,锰硅期权,OPTION,COMMODITY_OPTION,CZCE,郑州商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,5.0,5.0,1,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_CZCE_SM,SM,SILICOMANGANESE
OPT_CZCE_SR,SR,白糖期权,OPTION,COMMODITY_OPTION,CZCE,郑州商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,10.0,10.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_CZCE_SR,SR,SUGAR
OPT_CZCE_TA,TA,PTA期权,OPTION,COMMODITY_OPTION,CZCE,郑州商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,5.0,5.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_CZCE_TA,TA,PTA
OPT_CZCE_UR,UR,尿素期权,OPTION,COMMODITY_OPTION,CZCE,郑州商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,20.0,20.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_CZCE_UR,UR,UREA
OPT_CZCE_ZC,ZC,动力煤期权,OPTION,COMMODITY_OPTION,CZCE,郑州商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,100.0,100.0,0.1,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_CZCE_ZC,ZC,THERMAL_COAL
OPT_DCE_A,A,豆一期权,OPTION,COMMODITY_OPTION,DCE,大连商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,10.0,10.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_DCE_A,A,SOYBEAN
OPT_DCE_B,B,豆二期权,OPTION,COMMODITY_OPTION,DCE,大连商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,10.0,10.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_DCE_B,B,SOYBEAN
OPT_DCE_BZ,BZ,纯苯期权,OPTION,COMMODITY_OPTION,DCE,大连商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,30.0,30.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_DCE_BZ,BZ,BENZENE
OPT_DCE_C,C,玉米期权,OPTION,COMMODITY_OPTION,DCE,大连商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,10.0,10.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_DCE_C,C,CORN
OPT_DCE_CS,CS,玉米淀粉期权,OPTION,COMMODITY_OPTION,DCE,大连商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,10.0,10.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_DCE_CS,CS,CORN_STARCH
OPT_DCE_EB,EB,苯乙烯期权,OPTION,COMMODITY_OPTION,DCE,大连商品交易所,CN,CNY,OBSERVED_EXPIRY_MONTHS_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_EXPIRY_MONTHS_AVAILABLE,OBSERVED_MATURITY_DATES_AVAILABLE,CHECK_NEED_EXCHANGE_RULE_REVIEW,OBSERVED_DELIST_OR_LAST_TRADE_DATES_AVAILABLE,NA_NOT_APPLICABLE_OR_CHECK_BY_EXCHANGE,OBSERVED_LAST_EXERCISE_DATES_AVAILABLE,美式,CHECK_NEED_EXCHANGE_RULE_REVIEW,5.0,5.0,0.5,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_NEED_EXCHANGE_RULE_REVIEW,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_NEED_EXCHANGE_RULE_REVIEW,Y,Tushare,AKShare,TqSdk,OPTION_RULE_TUSHARE_PRIMARY_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 自动生成期权规则草稿；正式到期日规则、挂牌合约数量规则、行权规则需交易所规则复核。,FUT_DCE_EB,EB,STYRENE
